CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
112.0,14.0,26.0,-1.1067,-80.0,100,0.0,0.0,0.0
108.0,15.0,25.0,-1.085,-30.0,121,0.0,0.0,0.0
94.0,0.0,23.0,-1.0416,-40.0,118,0.0,0.0,0.0
93.0,1.0,22.0,-1.0199,-20.0,103,0.0,0.0,0.0
95.0,2.0,22.0,-1.0199,-30.0,100,0.0,0.0,0.0
99.0,3.0,22.0,-1.0199,-60.0,103,0.0,0.0,0.0
95.0,4.0,22.0,-1.0199,-10.0,106,0.0,0.0,0.0
96.0,5.0,22.0,-1.0199,-10.0,124,0.0,0.0,0.0
97.0,6.0,25.0,-1.0199,-40.0,103,0.0,0.0,0.0
92.0,7.0,29.0,-1.0199,-20.0,88,0.0,0.0,0.0
93.0,8.0,29.0,-1.0199,-20.0,115,0.0,0.0,0.0
92.0,9.0,32.0,-1.0199,40.0,121,0.0,0.0,0.0
85.0,10.0,34.0,-0.9765,80.0,115,0.0,0.0,0.0
78.0,11.0,37.0,-0.9548,120.0,124,0.0,0.0,0.0
77.0,12.0,42.0,-0.9331,80.0,88,0.0,1.0,0.0
76.0,13.0,41.0,-0.8897,90.0,100,0.0,1.0,0.0
77.0,14.0,38.0,-0.8029000000000001,80.0,124,0.0,0.0,0.0
72.0,15.0,37.0,-0.6944,100.0,115,0.0,0.0,0.0
53.0,0.0,37.0,-0.5859,90.0,112,0.0,0.0,0.0
44.0,1.0,39.0,-0.4991,130.0,97,0.0,0.0,0.0
38.0,2.0,46.0,-0.4774,120.0,97,0.0,0.0,0.0
46.0,3.0,46.0,-0.4774,50.0,109,0.0,0.0,0.0
52.0,4.0,41.0,-0.4774,50.0,127,0.0,0.0,0.0
63.0,5.0,33.0,-0.4774,30.0,103,0.0,0.0,0.0
67.0,6.0,29.0,-0.4991,-20.0,88,0.0,0.0,0.0
67.0,7.0,29.0,-0.4774,50.0,106,0.0,0.0,0.0
70.0,8.0,31.0,-0.4991,20.0,112,0.0,0.0,0.0
68.0,9.0,30.0,-0.4991,-10.0,118,0.0,0.0,0.0
72.0,10.0,27.0,-0.4991,-10.0,115,0.0,0.0,0.0
78.0,11.0,23.0,-0.4991,-20.0,88,0.0,0.0,0.0
79.0,12.0,22.0,-0.4991,-10.0,103,0.0,0.0,0.0
77.0,13.0,25.0,-0.4991,-10.0,115,0.0,0.0,0.0
75.0,14.0,28.0,-0.4991,-10.0,118,0.0,0.0,0.0
74.0,15.0,32.0,-0.4991,-30.0,103,0.0,0.0,0.0
60.0,0.0,33.0,-0.4991,-50.0,100,0.0,0.0,0.0
55.0,1.0,35.0,-0.4991,-10.0,97,0.0,0.0,0.0
58.0,2.0,37.0,-0.4991,20.0,106,0.0,0.0,0.0
54.0,3.0,39.0,-0.4991,50.0,124,0.0,0.0,0.0
56.0,4.0,41.0,-0.4991,20.0,103,0.0,0.0,0.0
56.0,5.0,41.0,-0.4991,-40.0,88,0.0,0.0,0.0
59.0,6.0,40.0,-0.4991,-50.0,109,0.0,0.0,0.0
57.0,7.0,40.0,-0.4991,-20.0,106,0.0,0.0,0.0
59.0,8.0,40.0,-0.4991,40.0,115,0.0,0.0,0.0
58.0,9.0,40.0,-0.4991,-10.0,112,0.0,0.0,0.0
64.0,10.0,40.0,-0.4991,10.0,88,0.0,0.0,0.0
65.0,11.0,40.0,-0.4991,10.0,100,0.0,0.0,0.0
60.0,12.0,41.0,-0.4774,50.0,118,0.0,0.0,0.0
47.0,13.0,49.0,-0.434,90.0,115,0.0,0.0,0.0
36.0,14.0,59.0,-0.3689,80.0,103,0.0,0.0,0.0
45.0,15.0,52.0,-0.2604,-50.0,97,0.0,0.0,0.0
25.0,0.0,47.0,-0.1302,60.0,97,0.0,0.0,0.0
22.0,1.0,51.0,-0.0868,40.0,112,0.0,0.0,0.0
14.0,2.0,55.0,-0.0651,80.0,133,0.0,0.0,0.0
8.0,3.0,61.0,-0.0651,90.0,103,0.0,0.0,0.0
22.0,4.0,56.0,-0.1302,-30.0,88,0.0,0.0,0.0
31.0,5.0,49.0,-0.1302,30.0,115,0.0,0.0,0.0
11.0,6.0,57.0,-0.1302,160.0,106,0.0,0.0,0.0
250.0,7.0,71.0,-0.1085,190.0,115,0.0,0.0,0.0
251.0,8.0,70.0,-0.0217,160.0,115,0.0,0.0,0.0
1.0,9.0,68.0,-0.0217,130.0,88,0.0,0.0,0.0
7.0,10.0,60.0,-0.0217,160.0,103,0.0,0.0,0.0
16.0,11.0,55.0,0.0,120.0,121,0.0,0.0,0.0
13.0,12.0,57.0,0.0,140.0,115,0.0,0.0,0.0
18.0,13.0,55.0,0.0,120.0,103,0.0,0.0,0.0
26.0,14.0,50.0,0.0,100.0,100,0.0,0.0,0.0
26.0,15.0,48.0,0.0,130.0,97,0.0,0.0,0.0
10.0,0.0,50.0,0.0,120.0,106,0.0,0.0,0.0
255.0,1.0,55.0,0.0434,160.0,124,0.0,0.0,0.0
0.0,2.0,57.0,0.0217,150.0,103,0.0,0.0,0.0
12.0,3.0,52.0,0.0217,90.0,88,0.0,0.0,0.0
9.0,4.0,50.0,0.0217,150.0,109,0.0,0.0,0.0
