CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
255.0,10.0,-28.0,-3.5588,120.0,70,0.0,0.0,0.0
1.0,11.0,-29.0,-3.5588,120.0,91,0.0,0.0,0.0
1.0,12.0,-29.0,-3.5371,120.0,100,0.0,0.0,0.0
4.0,13.0,-29.0,-3.5371,100.0,103,0.0,0.0,0.0
3.0,14.0,-31.0,-3.4503,100.0,106,0.0,0.0,0.0
248.0,15.0,-28.0,-3.3418,140.0,103,0.0,0.0,0.0
214.0,0.0,-15.0,-3.3418,200.0,82,0.0,1.0,0.0
210.0,1.0,-9.0,-3.2984,170.0,106,0.0,0.0,0.0
215.0,2.0,-17.0,-3.1248,130.0,97,0.0,1.0,0.0
202.0,3.0,-12.0,-3.0597,190.0,112,0.0,0.0,0.0
198.0,4.0,-9.0,-2.9729,170.0,70,0.0,0.0,0.0
196.0,5.0,-12.0,-2.8427,170.0,100,0.0,0.0,0.0
199.0,6.0,-21.0,-2.6257,140.0,97,0.0,0.0,0.0
190.0,7.0,-21.0,-2.4521,160.0,82,0.0,0.0,0.0
174.0,8.0,-19.0,-2.2134,200.0,121,0.0,0.0,0.0
167.0,9.0,-21.0,-1.953,180.0,103,0.0,0.0,0.0
161.0,10.0,-23.0,-1.6275,120.0,91,0.0,0.0,0.0
137.0,11.0,-15.0,-1.3237,150.0,106,0.0,0.0,0.0
118.0,12.0,1.0,-1.1501,180.0,82,0.0,0.0,0.0
109.0,13.0,15.0,-1.1501,140.0,106,0.0,0.0,0.0
108.0,14.0,23.0,-1.1501,80.0,103,0.0,0.0,0.0
118.0,15.0,19.0,-1.1501,30.0,91,0.0,0.0,0.0
110.0,0.0,11.0,-1.1501,-30.0,82,0.0,0.0,0.0
123.0,1.0,5.0,-1.1935,-70.0,94,0.0,0.0,0.0
125.0,2.0,2.0,-1.2152,-40.0,94,0.0,0.0,0.0
126.0,3.0,1.0,-1.2152,-30.0,73,0.0,0.0,0.0
124.0,4.0,2.0,-1.1935,50.0,94,0.0,0.0,0.0
123.0,5.0,4.0,-1.1718,40.0,118,0.0,0.0,0.0
111.0,6.0,9.0,-1.1718,120.0,88,0.0,0.0,0.0
99.0,7.0,16.0,-1.1501,170.0,109,0.0,0.0,0.0
93.0,8.0,20.0,-1.1501,200.0,67,0.0,0.0,0.0
89.0,9.0,19.0,-1.085,230.0,91,0.0,0.0,0.0
104.0,10.0,4.0,-0.8463,130.0,100,0.0,0.0,0.0
91.0,11.0,-12.0,-0.3472,130.0,112,0.0,0.0,0.0
72.0,12.0,-19.0,0.1953,140.0,115,0.0,0.0,0.0
37.0,13.0,4.0,0.5425,180.0,94,0.0,0.0,0.0
245.0,14.0,35.0,0.7161000000000001,280.0,112,0.0,0.0,0.0
216.0,15.0,54.0,0.9548,280.0,130,0.0,1.0,0.0
205.0,0.0,53.0,1.1067,180.0,85,0.0,0.0,0.0
212.0,1.0,46.0,1.1718,160.0,112,0.0,0.0,0.0
229.0,2.0,30.0,1.2152,140.0,109,0.0,0.0,0.0
252.0,3.0,16.0,1.1935,70.0,106,0.0,0.0,0.0
