CHECKSUM,COUNTER,Steer_Torque_Sensor,Steering_Angle,Steer_Torque_Output,wordcount,Steer_Warning,[PRED]DecisionTreeClassifier,[PRED]GaussianNB
32.0,0.0,3.0,-4.557,-160.0,61,0.0,0.0,0.0
36.0,1.0,2.0,-4.557,-180.0,58,0.0,0.0,0.0
36.0,2.0,2.0,-4.557,-170.0,79,0.0,0.0,0.0
40.0,3.0,2.0,-4.557,-200.0,106,0.0,0.0,0.0
45.0,4.0,2.0,-4.557,-240.0,91,0.0,0.0,0.0
48.0,5.0,3.0,-4.557,-270.0,67,0.0,0.0,0.0
52.0,6.0,2.0,-4.557,-290.0,61,0.0,0.0,0.0
54.0,7.0,2.0,-4.5787,-290.0,70,0.0,0.0,0.0
52.0,8.0,3.0,-4.5787,-270.0,109,0.0,0.0,0.0
47.0,9.0,3.0,-4.5787,-210.0,94,0.0,0.0,0.0
49.0,10.0,2.0,-4.5787,-210.0,58,0.0,0.0,0.0
45.0,11.0,3.0,-4.557,-180.0,67,0.0,0.0,0.0
48.0,12.0,2.0,-4.557,-190.0,79,0.0,0.0,0.0
49.0,13.0,4.0,-4.5787,-200.0,103,0.0,0.0,0.0
55.0,14.0,3.0,-4.5787,-240.0,103,0.0,0.0,0.0
56.0,15.0,3.0,-4.5787,-240.0,61,0.0,0.0,0.0
40.0,0.0,2.0,-4.5787,-220.0,64,0.0,0.0,0.0
35.0,1.0,3.0,-4.557,-180.0,79,0.0,0.0,0.0
33.0,2.0,3.0,-4.557,-150.0,106,0.0,0.0,0.0
33.0,3.0,1.0,-4.557,-120.0,91,0.0,0.0,0.0
27.0,4.0,2.0,-4.557,-60.0,64,0.0,0.0,0.0
24.0,5.0,0.0,-4.5136,-90.0,58,0.0,0.0,0.0
16.0,6.0,-1.0,-4.4485,-20.0,70,0.0,0.0,0.0
16.0,7.0,-1.0,-4.4268,-20.0,112,0.0,0.0,0.0
22.0,8.0,-7.0,-4.3183,-60.0,94,0.0,0.0,0.0
20.0,9.0,-11.0,-4.1881,-50.0,55,0.0,0.0,0.0
15.0,10.0,-12.0,-3.9711,-80.0,64,0.0,0.0,0.0
1.0,11.0,-10.0,-3.7975,-30.0,76,0.0,0.0,0.0
248.0,12.0,-9.0,-3.5371,-60.0,97,0.0,0.0,0.0
230.0,13.0,-1.0,-3.2984,-60.0,100,0.0,0.0,0.0
219.0,14.0,11.0,-3.2116,-30.0,61,0.0,1.0,0.0
222.0,15.0,16.0,-3.2116,-100.0,58,0.0,0.0,0.0
214.0,0.0,13.0,-3.2116,-140.0,76,0.0,0.0,0.0
224.0,1.0,6.0,-3.2116,-160.0,106,0.0,0.0,0.0
223.0,2.0,0.0,-3.2116,-150.0,91,0.0,0.0,0.0
226.0,3.0,2.0,-3.2116,-120.0,58,0.0,0.0,0.0
226.0,4.0,4.0,-3.2116,-130.0,61,0.0,0.0,0.0
223.0,5.0,5.0,-3.2116,-100.0,85,0.0,0.0,0.0
227.0,6.0,5.0,-3.2116,-130.0,112,0.0,0.0,0.0
